campaign_id,url,title,subtitle,overview_text,details_text,required_amount_raw,paid_amount_raw,left_amount_raw,required_amount,paid_amount,left_amount,donations_count,comments_count,updates_count,shares_count,image_url,year_detected,year_source,date_status,scraped_at
491,https://molhamteam.com/en/campaigns/491,Loaf of bread-4,,"“All of us in the camp suffer in terms of obtaining bread, which is almost inedible and insufficient.” This is how Um Ahmad answered when we asked her about the situation of bread in the camp. Not all the families are able to afford bread due to displacement and skyrocketing prices. The starving children are forced to search for whatever food to fight hunger. To change this miserable reality, you can donate $12 for the “Loaf of bread” Campaign to provide bread for a family over a month.",,20452,20709,-257,20452,20709,-257,863,0,4,3,https://cdn.molhamteam.com/i/Z54mCnOeJtCysk6jhYIk_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.459267+00:00
492,https://molhamteam.com/en/campaigns/492,Forgotten camps,,"Poor families living in miserable camps feel helpless due to poor living conditions, especially as no one conveys their suffering. It is our duty to search for and reach those families. Given that, we've launched this campaign to help the displaced families in NW Syria camps and the refugee countries which lack necessary services. You can donate for the campaign to show solidarity with those families and their children.",,9185,9185,0,9185,9185,0,203,1,1,0,https://cdn.molhamteam.com/i/1b7RFJ7GCEXgG2Lt6bfN_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.479299+00:00
493,https://molhamteam.com/en/campaigns/493,Heat-3 Campaign,,"Hamoudi and his sister Razan didn’t find a comfortable place to sleep in the tent because it was too hot due to the high temperature. They are an example of thousands of displaced children in the camps who got used to different hardships in different seasons of the year. They spend the summer in poor tents amidst increased diseases and unbearable suffering. You can donate $20 for the “Heat-3” Campaign to help provide a fan, $20 for a power battery, $20 for a 20-liter water container, $50 for a solar power panel, and $2 for an ice bar per family. Your generous donations will help poor families live a moderate summer.",,56682,56682,0,56682,56682,0,1567,0,28,9,https://cdn.molhamteam.com/i/Nm7Iph6795RwTqeqZC5n_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.496953+00:00
494,https://molhamteam.com/en/campaigns/494,Food Supplies 3,,"Displaced families try hard to make a living, especially as they miss preparing food supplies for winter just like what they used to do before they were forcibly displaced from their cities and towns. Given that, we’ve launched the “Food Supplies-3” Campaign in NW Syria to help the poor families provide for food supplies for winter. Your donation will make the big difference to those families.",,18646,18646,0,18646,18646,0,378,0,9,2,https://cdn.molhamteam.com/i/3Bd6x4cmaYv5GQtN76F5_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.516805+00:00
495,https://molhamteam.com/en/campaigns/495,Emergency Response 2023,,"Suffering for displaced people doesn't end with displacement itself; rather, it starts. The suffering continues in times of disasters, floods, and fires. Therefore, Molham Team has launched an Emergency Response campaign to meet the needs of displaced families in Idlib, Aleppo countryside, Latakia countryside, Daret Ezzeh, and other areas of operation. Your donation can alleviate the suffering of displaced families and help us rapidly respond to them.",,41680,41680,0,41680,41680,0,367,0,5,2,https://cdn.molhamteam.com/i/tcAcIf6oNTJkt58bYuKY_thumb_1:1.jpg,2023,title,certain,2026-04-22T09:27:34.536015+00:00
496,https://molhamteam.com/en/campaigns/496,Medical Sponsorships,,"“I wish I could hug her one more time! I can’t hug her because her skin, with any friction, bleeds and her pain increases. Her tears break my heart seeing her condition getting worse..."" Abeer is a little girl who suffers from the most hard and painful disease! Bullous epidermolysis is her health and her best days! Abeer needs special care but her family can't afford the expenses of her treatment. Your sponsorship of 50$ a month can ease her pain. You can donate for the “Medical Sponsorships” Campaign to help hundreds of patients receive permanent treatment on a monthly basis. Don’t let them down",,60000,59028,972,60000,59028,972,1019,0,1,3,https://cdn.molhamteam.com/i/gkvREjbufoEahcdvM6hT_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.555164+00:00
497,https://molhamteam.com/en/campaigns/497,Rouh Fund,,"The "" Rouh"" campaign is dedicated to receiving donations for orphans who are sponsored by Molham Volunteering Team. You can donate the value of the selected artwork from the Rouh website by entering the amount due in the box below. Then, you send the receipt to the Rouh team on WhatsApp via the number 00905358147802 to complete the process of receiving the art pieces. Thanks to your donations, we were able to sponsor 33 orphans through the works of Rouh artists. The proceeds of all products and pieces will be used to sponsor the orphans.",,5000,4963,37,5000,4963,37,3,0,0,0,https://cdn.molhamteam.com/i/C2amUoTxzVpoPx5OJC34_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.575795+00:00
498,https://molhamteam.com/en/campaigns/498,Al-Taawun Association.,,"Al-Taawun Charity Association is dedicated to supporting the needy and displaced, and to meeting people’s essential needs—actions that have a profound impact on the wellbeing of society. Following the guidance of our beloved Prophet ﷺ, who said: “If anyone relieves a Muslim believer from one of the hardships of this worldly life, Allah will relieve him of one of the hardships of the Day of Resurrection."" He also said: ""He who provides a fasting person something with which to break his fast, will earn the same reward as the one who was observing the fast, without diminishing in any way the reward of the latter."" Your contribution to the projects of the blessed month of Ramadan—even a single dollar—can help ease the suffering of our people through the distribution of bread, iftar meals, food baskets, and cash aid.",,50000,39128,10872,50000,39128,10872,206,0,0,0,https://cdn.molhamteam.com/i/leogviq8gCjUXER1Oh72_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.595375+00:00
499,https://molhamteam.com/en/campaigns/499,Providing water-3,,"Have you ever thought what kinds of suffering would you witness, if you ever visited a camp?. It would touch your heart to see children walking far distances to secure little water, and families that can do nothing due to the lack of water. Given that, the Molham Volunteering Team has launched constant campaigns to provide water to hundreds of families. The campaign also allows those who would like to have a waqf as a Sadaqa Jariyah. You can donate the cost of digging a water well to enable the displaced families from having potable water. You can contact the following Whatsapp number for further details: 00905367026447",,22122,22269,-147,22122,22269,-147,576,1,6,3,https://cdn.molhamteam.com/i/UG0UZXNaBQxcbdDxCN07_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.614730+00:00
500,https://molhamteam.com/en/campaigns/500,100 houses Campaign,,"This campaign is dedicated to providing houses to 100 displaced families, including members with special needs. The families are now living in small rooms covered with tarpaulins. You can sponsor a family by paying $4,000 for transporting the family into a house, hence you can have a life-long waqf. You can pay the money cash or in installments over a year, where you pay $350 per month in the monthly deduction system.",,500000,562344,-62344,500000,562344,-62344,1209,0,10,10,https://cdn.molhamteam.com/i/8aqGGphHBLluRVxyUPB8_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.634218+00:00
501,https://molhamteam.com/en/campaigns/501,You’re not Alone,,"The ""Save Cancer Patients"" campaign announces the launch of its second phase, following the successful completion of the first phase - ""Cancer Doesn't Wait"". Our mission goes beyond facilitating the urgent cases of cancer patients entering Turkish hospitals; we aim to be a support system for all cancer patients in northern Syria. Their total number reaches approximately 3,200, all in need of assistance to afford chemotherapy, medical treatment, and living expenses. Hence, the theme of the second phase is ""You Are Not Alone,"" as we strive to give a dose of hope to these patients before they receive their chemotherapy. We are also pleased to share the following donation links to receive contributions for the benefit of these patients. Rest assured that all donations will be carefully managed and monitored by the campaign's administration, with priority given to the most urgent needs of these patients.",,121699,121849,-150,121699,121849,-150,828,1,1,4,https://cdn.molhamteam.com/i/4Nerwgupyq4ufic9v27c_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.653764+00:00
502,https://molhamteam.com/en/campaigns/502,Neurosurgery Operating Room,,"The joy of Abdel Moneim and his twin brother's birth was lost adding to his family's suffering. Their tragedy began when they were displaced from their home. Their little daughter had cirrhosis of the liver. Furthermore, Abdul Moneim's twin passed away. Abdel Moneim is suffering from hydrocephalus and spinal meningocele. His family cannot afford the costs of surgical treatment making his life at risk. The case of Abdel Moneim is not the first and will not be the last. Because this tragic case has been repeated many times on the doorsteps of hospitals, we are launching the “Neurosurgery Operating Room” campaign to create an operating room dedicated to neurosurgery. With your support, it will give hope to many patients like Abdel Moneim.",,61619,61727,-108,61619,61727,-108,134,0,0,4,https://cdn.molhamteam.com/i/8gnM8IPST4W5xU4oMzGc_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.672614+00:00
503,https://molhamteam.com/en/campaigns/503,Education Empowerment Fund.,,"I lost my 10-year-old brother in the earthquake. Typically, in our scholarship program, we assess students primarily based on their academic achievements. Nevertheless, this year, as we delved into their narratives, a profound sense of sadness washed over us, as we empathized with the pain and hardship they had endured. The students' academic performance had noticeably declined, primarily attributed to the challenges they faced in the aftermath of the earthquake. Consequently, we recognized the need for significant adjustments and a complete overhaul of the evaluation system. Ribah, a student, tragically lost her ten-year-old brother, Mahmoud, in the earthquake. Her father suffered a leg injury, rendering him unable to work, and her tuition fee stands at $715. Instead of turning her away, we pledged our support and vowed to expedite her scholarship application, sharing her story to ensure her funding promptly. Your generous donation to the campaign for earthquake-affected students will offer them vital relief during these challenging times as their stories are heart-wrenching.",,50000,11563,38437,50000,11563,38437,355,1,0,1,https://cdn.molhamteam.com/i/NAdIq2G5UmWY5BD2bgQv_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.692066+00:00
504,https://molhamteam.com/en/campaigns/504,Urgent Medical Cases Fund,,"“He was all about helping me... He wanted to alleviate my burden. If I had known that would happen to him, I would not have let him leave the house. This is our fate and I can't do anything to change it!” said Damen's father. Damen is a little kid who took it upon himself to support his family. He started selling firewood on his small bike to help his father secure the needs of the family. Sadly, he had an accident and has gone into a coma since. Little Damen is in a critical health condition. He urgently needs your help to continue his treatment, recover, and go back to his family. Your donation can make a big difference in his long treatment journey.",,158373,158389,-16,158373,158389,-16,2781,0,4,6,https://cdn.molhamteam.com/i/OqStY51k0kEWO5HQ0r5I_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.711566+00:00
505,https://molhamteam.com/en/campaigns/505,Baby Milk 3,,Families face different types of suffering like displaced families who can't afford baby milk and proper food for their infant children. Hundreds of infant children cry of hunger because their families can't secure their only necessary food. Your donation of $25 can provide baby milk for an infant of a displaced family. Your support can alleviate their suffering.,,35000,34609,391,35000,34609,391,963,0,1,4,https://cdn.molhamteam.com/i/jDNaFhJksyH02R6rqyQK_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.730841+00:00
506,https://molhamteam.com/en/campaigns/506,9 Campaign,,"Because a majority of the displaced have been deprived from one of their most basic rights: Education. Both school and higher education which are equally important in our era, we have launched the ""Nine"" campaign in its second year, symbolizing the ninth month; September, which is full of preparations for children for their new academic year and the enthusiasm of youth for university. With this campaign, we will be hand in hand to support and stand by them. Don't hesitate to donate, as a little from you will undoubtedly change the lives of many for the better.",,153396,160779,-7383,153396,160779,-7383,966,0,0,5,https://cdn.molhamteam.com/i/igiiZxYx4qQb9lMB9ovs_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.750094+00:00
507,https://molhamteam.com/en/campaigns/507,Light initiative,,"I am Noor al-Tabaa, specialized in psychological support and familial guidance. I am a volunteer in relief societies and orphanages. We’ ve never stopped following up with and supporting the afflicted people following the earthquake in Southern Turkey and Northern Syria. Over the recent months, we’ve provided necessary support for the amputees. And within the great efforts to pursue them in a special and effective manner. Our follow-up extends both within hospitals and within the camps and homes where they live. We are working to secure the necessary financial support to secure physical treatment for affected individuals, as well as the basic medical support they need. Our efforts go beyond only physical assistance, as we seek to provide psychological and therapeutic support to them to address the psychological and mental challenges that accompany such difficult situations. We urgently need your continued and generous support to be able to continue our efforts in providing the best services to those who need them. Your donation will contribute to the reconstruction of the lives of the injured and affected, help them reach safety and stability, and build their economic capabilities. Through this fund you can donate and help to the needy situations that we are constantly helping, thanks for your support, and we look forward to achieving better opportunities for those affected and rebuilding their lives with every strength. With a lot of thanks",,100000,164407,-64407,100000,164407,-64407,16,0,0,0,https://cdn.molhamteam.com/i/974h5AJHOEgiBiiPBXe6_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.769644+00:00
508,https://molhamteam.com/en/campaigns/508,Ghaith Medical Analysis Laboratory,,"Asmaa has never realized how critical her health condition is. She thought that her pain was merely a setback. Anyway, she had an analysis and checkups which revealed that she was in critical conditions. Although checkups have nothing to do with treatment, they are a key step. The Ghaith Laboratory has a key role in facilitating patients’ treatment, especially as it provides analysis and checkups for hundreds of patients, including children in NW Syria. The laboratory also plays a role in earlier detection of unknown cases, hence facilitating their treatment. The laboratory is equipped with the best and most sophisticated medical devices for analysis.",,70000,42149,27851,70000,42149,27851,288,0,2,3,https://cdn.molhamteam.com/i/ZeCf9iUKCwFhdDU30ShN_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.788680+00:00
509,https://molhamteam.com/en/campaigns/509,Stationery for orphaned students in 2023,,"Stationery for orphaned students in 2023
A new school year is on the way. Students began preparing educational necessities with joy and enthusiasm. Anyway, the orphaned students feel sadness because they can’t afford to buy even the minimum of their education necessities. Given that, we’ve launched a new campaign to provide stationery for the orphaned students to put a smile on their faces. You can donate to the campaign to help change their miserable reality.","A new school year is on the way. Students began preparing educational necessities with joy and enthusiasm. Anyway, the orphaned students feel sadness because they can’t afford to buy even the minimum of their education necessities. Given that, we’ve launched a new campaign to provide stationery for the orphaned students to put a smile on their faces. You can donate to the campaign to help change their miserable reality.",50000,15515,34485,50000,15515,34485,243,0,0,0,https://cdn.molhamteam.com/i/ViBQAw1QL8QYSSEJbkcW_thumb_1:1.jpg,2023,title,certain,2026-04-22T09:27:34.808217+00:00
511,https://molhamteam.com/en/campaigns/511,Be With Them,,"Ali will never see again. He lost his sight. He and I live alone and we rely on the help of good people every now and then.” - Um Ibrahim, Ali’s sister. Between every tent and another, and between one destroyed house and another, there is a family of a person with special needs. Whether due to bombing, genetic diseases, etc., these families still have hope for a better life but it's becoming harder for them. For Ali and hundreds of other families of persons with special needs, we have launched the “Be With Them” campaign. The campaign aims to check their conditions and meet their needs whether daily supplies, medical supplies, or any other form of aid. Your support is their hope for a better life.",,23861,23861,0,23861,23861,0,276,0,0,0,https://cdn.molhamteam.com/i/MiWoPXdP8a8dwC9ldDb5_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.827255+00:00
512,https://molhamteam.com/en/campaigns/512,Action for Libya,,"We are always pained by the silence of the international community when disasters occur. Today, people in Libya are in a tremendous tragedy. The empathy they showed us after the earthquake that struck northwestern Syria was immense. They sent both in-kind and financial assistance that helped alleviate our pains and wounds. Libya needs us to lessen their suffering, in the face of the major catastrophe caused by the Daniel Hurricane, which resulted in mass casualties and significant damage. Therefore, Molham Team is launching a campaign to respond to the affected people in Libya, through its platforms for fundraising, and licensed banks in the team's name around the world. These platforms will be dedicated to the response campaign for 48 hours. The campaign aims to secure food and other types of necessary emergency relief.",,260327,260327,0,260327,260327,0,5314,3,6,18,https://cdn.molhamteam.com/i/MrOUPnXnNLB8XbAFxXQR_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.851482+00:00
513,https://molhamteam.com/en/campaigns/513,Hand in Hand to Help Morocco,,"Hand in Hand to Help Morocco
Tents scattered, and heartbreaking stories... Molham Volunteering Team has arrived to Morocco, specifically to the Hoz City . Hundreds of families inhabit the tents, bewildered and unable to recover from their shattered lives, like Mohammed's family. His family consists of five members. His daughter and her husband passed away, leaving their child orphaned with his grandfather, who lost his sole source of income in the earthquake and has neither a home nor a job, along with his wife who is unable to move. The family lives in a dilapidated tent unsuitable and urgently needs assistance to secure a better tent and a some cash to start a job that will provide them with income. There are hundreds of families like Mohammed's family waiting for your help, so don't let them down when they need you the most!","Tents scattered, and heartbreaking stories... Molham Volunteering Team has arrived to Morocco, specifically to the Hoz City . Hundreds of families inhabit the tents, bewildered and unable to recover from their shattered lives, like Mohammed's family. His family consists of five members. His daughter and her husband passed away, leaving their child orphaned with his grandfather, who lost his sole source of income in the earthquake and has neither a home nor a job, along with his wife who is unable to move. The family lives in a dilapidated tent unsuitable and urgently needs assistance to secure a better tent and a some cash to start a job that will provide them with income. There are hundreds of families like Mohammed's family waiting for your help, so don't let them down when they need you the most!",45956,49339,-3383,45956,49339,-3383,624,0,0,2,https://cdn.molhamteam.com/i/7x4g0MwsKRFpmgZna0SG_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.871630+00:00
514,https://molhamteam.com/en/campaigns/514,Molham Center for Speech and Rehabilitation of People with Disabilities,,"Molham Center for Speech and Rehabilitation of People with Disabilities
Help Little Ibrahim Fight for a Better Life
has been suffering since birth from
, which has caused severe brain atrophy.
Doctors discovered his condition after noticing several symptoms, starting with convulsions in his eyes and lips, which over time extended to his entire body.
of medical support, including medications, a medical stroller to ease his mobility, regular care, and monthly living assistance to cover his essential needs and ensure continuity of treatment.
could make a real difference in covering these heavy monthly expenses, bringing hope and change to the life of Ibrahim and his family.
Your kindness today can change a child’s tomorrow.","<div style=""font-family: Arial, Helvetica, sans-serif; line-height: 1.6; color: #333; max-width: 600px; margin: auto; padding: 20px; border: 1px solid #eee; border-radius: 10px;""> <h2 style=""color: #cc0000; text-align: center;"">Help Little Ibrahim Fight for a Better Life</h2> <p> Little <strong>Ibrahim</strong> has been suffering since birth from <em>hypoxic brain injury</em>, which has caused severe brain atrophy. </p> <p> Doctors discovered his condition after noticing several symptoms, starting with convulsions in his eyes and lips, which over time extended to his entire body. </p> <p> Ibrahim is now in <strong>urgent and dire need</strong> of medical support, including medications, a medical stroller to ease his mobility, regular care, and monthly living assistance to cover his essential needs and ensure continuity of treatment. </p> <div style=""background-color: #f9f9f9; padding: 15px; margin: 20px 0; border-left: 4px solid #cc0000;""> <p style=""font-size: 16px; margin: 0;""> An amount of <strong style=""color: #cc0000;"">$400</strong> could make a real difference in covering these heavy monthly expenses, bringing hope and change to the life of Ibrahim and his family. </p> </div> <p style=""font-size: 14px; color: #555; text-align: center; margin-top: 30px;""> Your kindness today can change a child’s tomorrow. </p> </div>",61000,63716,-2716,61000,63716,-2716,1513,1,3,8,https://cdn.molhamteam.com/i/uw3EImdiBWA2wL5uIcUE_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.891830+00:00
515,https://molhamteam.com/en/campaigns/515,Urgent Humanitarian Cases,,"“Leaving home in the morning, hoping to secure decent work by evening to address this small issue, I find no one to hire me due to my leg problem. I started to sell scrap iron, I manage to meet basic needs, but affording the necessary treatment for my little one remains beyond reach.” With a heavy heart, Samer shares his struggle with his own situation and the congenital deformity in his daughter's Anaam hands, necessitating expensive physical therapy. Facing dire living conditions, the family grapples with tragic circumstances, making it challenging for Samer to provide even the essentials. Today, he seeks our support during this difficult time, extending a compassionate hand to ease the burden on his heart. Your donation of $300 can significantly impact the family’s situation.",,60000,46253,13747,60000,46253,13747,940,1,0,7,https://cdn.molhamteam.com/i/SnigmjILoGpU64KxHBk2_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.911525+00:00
516,https://molhamteam.com/en/campaigns/516,Building a Dream,,"Moamen is a second-year university student studying mechanical engineering. He and his family had to move because of the earthquake. He also had to travel to another city to study. Moamen is the oldest of his siblings. He works to provide for his family of 6 people and to cover part of his university expenses. There are many students facing the same conditions as Moamen. Thankfully, we were able to support 22 students to continue their studies and pursue their dreams. You can support the campaign by donating via the link or by sharing the campaign with other people. Help us build the dream of a student.🤍#Building_A_Dream",,25000,252,24748,25000,252,24748,4,0,0,2,https://cdn.molhamteam.com/i/u9i2Lv07Gnsvk1g6y7t7_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.931391+00:00
518,https://molhamteam.com/en/campaigns/518,Educational fund,,"In cooperation with Choose Love, this fund will be allocated to support the operational costs of the Fahed Rae School in addition to the training and qualification of school staff.",,90000,85167,4833,90000,85167,4833,7,0,0,0,https://cdn.molhamteam.com/i/u4Ty2qd8m8XKYKOUKZxI_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.951886+00:00
519,https://molhamteam.com/en/campaigns/519,Idlib Under Attack (Together we share the losses),,"Idlib Under Attack (Together we share the losses)
We know that nothing can compensate for the loss of a soul, but we must make an effort to stand with them as much as we can. Those whose homes were damaged or lost their cars in the recent bombing campaign, or those who were injured and are unable to work, donate to this campaign to alleviate their suffering. In Idlib, words lose their meaning as wounds run deeper and harsher. It is subjected to relentless shelling by regime forces, a bombardment that shows no mercy as it targets children and women. The city and its people who have always hosted the displaced and the weary, are getting displaced once again! For Idlib, we have launched the “Idlib Under Attack” campaign to respond and help the families and the injured.","We know that nothing can compensate for the loss of a soul, but we must make an effort to stand with them as much as we can. Those whose homes were damaged or lost their cars in the recent bombing campaign, or those who were injured and are unable to work, donate to this campaign to alleviate their suffering. In Idlib, words lose their meaning as wounds run deeper and harsher. It is subjected to relentless shelling by regime forces, a bombardment that shows no mercy as it targets children and women. The city and its people who have always hosted the displaced and the weary, are getting displaced once again! For Idlib, we have launched the “Idlib Under Attack” campaign to respond and help the families and the injured.",202526,202556,-30,202526,202556,-30,6660,0,20,19,https://cdn.molhamteam.com/i/ZUVUPgxu9wRr7Jrxhw28_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.971707+00:00
520,https://molhamteam.com/en/campaigns/520,For Children in Gaza,,"The number of victims has now exceeded 8,000, with most of them being children and women, and more than 30,000 injured. A significant level of destruction has been described by the official from the United Nations Office in Palestine. This has exacerbated the health sector's worst crisis, with the urgent need for medical supplies due to the critical cases, and thousands of injuries. In addition to a complete power outage and water shortages in most areas, especially hospitals and medical centers. In coordination with humanitarian organizations working on the ground, we are launching the ""For Children in Gaza"" campaign to secure the necessary medical supplies and support the healthcare sector, along with essential items. With these immense deficits, your support can make a difference, helping to alleviate their suffering and support them in their time of need.",,4000000,3842062,157938,4000000,3842062,157938,33844,28,32,140,https://cdn.molhamteam.com/i/pPye6OMCDu3Stn5vQElR_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:34.992354+00:00
521,https://molhamteam.com/en/campaigns/521,Orphans,,"Children are the ones who pay the highest price, and in light of the vulnerability we feel, we have decided to help in any way we can. Today, we are launching a fund dedicated to orphans in Palestine. We hope you would choose an auto monthly payment subscription of $50 to support an orphan in need. Your one-time donation or monthly sponsorship will change and ease their pain.",,200000,188454,11546,200000,188454,11546,1247,0,0,8,https://cdn.molhamteam.com/i/Z5AWLmUn20VDp4MPwogE_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:35.012748+00:00
522,https://molhamteam.com/en/campaigns/522,Give Warmth 17,,"Every year, pursuing our goal of providing better living conditions for displaced families, we have the "" Give Warmth "" campaign. In the 2023-2024 winter, the "" Give Warmth 17"" campaign aims at providing heating materials and supplies to the largest number of displaced people and camps in northern Syria. Our goal is to protect them from winter conditions and hardships. The share is $65 to provide a heater and charcoal. The $100 NFI basket includes tarpaulin, charcoal, mattresses, a blanket, a carpet, and a heater. The $200 joint share, with 20 people, can help build a house in residential projects. Your donations can significantly ease the distress of displaced families in the winter.",,300486,300442,44,300486,300442,44,4922,0,5,37,https://cdn.molhamteam.com/i/d0CS67iHFh1nDyzMmRuP_thumb_1:1.jpg,,multiple_matches,uncertain,2026-04-22T09:27:35.032493+00:00
523,https://molhamteam.com/en/campaigns/523,Children’s winter clothes 2023,,"Winter seems joyful and evokes warm memories in our minds, however, the image of winter is different within the alleys of the camps and under the roofs of the thin tents. The children’s winter memories are bleak and cold, filled with shivers and frost. With your support, you can change the harsh memories of these young ones and provide them with a less harsh winter. Your kindness will bring warmth to these children, and your $30 donation will contribute to securing a winter outfit including shoes, a coat, a scarf, a woolen hat, gloves, and socks for one child.",,14640,14631,9,14640,14631,9,332,0,0,5,https://cdn.molhamteam.com/i/7rbU0VasPqGvKlaXwRwk_thumb_1:1.jpg,2023,title,certain,2026-04-22T09:27:35.052029+00:00
524,https://molhamteam.com/en/campaigns/524,Food Aid For The Poor,,"Food Aid For The Poor
The details of their stories break hearts and bring tears to the eyes. The causes of sorrow continue to creep into the hearts of the weary displaced, and the marks of tragedy still manifest on their faces. However, in the face of this tragedy, all we can do is try to lend them a helping hand and alleviate the weight of the disaster on them. That's why we've launched the ""Feed the Needy"" campaign to distribute meals and food parcels to displaced families. Your support for this campaign will be a source of new hope for those who have endured harsh days and circumstances. You can also contribute to fulfilling the required amounts for feeding the needy, which will be distributed to those in need.","The details of their stories break hearts and bring tears to the eyes. The causes of sorrow continue to creep into the hearts of the weary displaced, and the marks of tragedy still manifest on their faces. However, in the face of this tragedy, all we can do is try to lend them a helping hand and alleviate the weight of the disaster on them. That's why we've launched the ""Feed the Needy"" campaign to distribute meals and food parcels to displaced families. Your support for this campaign will be a source of new hope for those who have endured harsh days and circumstances. You can also contribute to fulfilling the required amounts for feeding the needy, which will be distributed to those in need.",23674,25339,-1665,23674,25339,-1665,494,0,2,6,https://cdn.molhamteam.com/i/CEaimB2FNdflYxn6jspN_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:35.071028+00:00
525,https://molhamteam.com/en/campaigns/525,Molham House for Cancer Patients,,"Molham House for Cancer Patients
A vascular tumor on his innocent face threatens his life... He never had a peaceful childhood, memorizing hospital corridors due to how often he visited. Since birth, young Mohammed has been afflicted with a vascular tumor that grows as he does, stretching from half of his face to his chest, saddening his heart and aching his body, which has been filled with medicines that have exhausted his heart! But what burdens his soul and steals his childhood is his solitude in Turkey for treatment, far from his family. The cost of his treatment in Turkish hospitals is very high, and he needs advanced laser devices to solve his health problem, which is now affecting his psyche in a way that bodes ill! While Mohammed fights his illness, he prays every day for help to relieve him of pain and suffering, longing to return safely healed to the embrace of his family... Help Mohammed and those with him at the Inspiring Team Cancer Patients Center to regain the life they once lived away from diseases and pains. Donate now!","A vascular tumor on his innocent face threatens his life... He never had a peaceful childhood, memorizing hospital corridors due to how often he visited. Since birth, young Mohammed has been afflicted with a vascular tumor that grows as he does, stretching from half of his face to his chest, saddening his heart and aching his body, which has been filled with medicines that have exhausted his heart! But what burdens his soul and steals his childhood is his solitude in Turkey for treatment, far from his family. The cost of his treatment in Turkish hospitals is very high, and he needs advanced laser devices to solve his health problem, which is now affecting his psyche in a way that bodes ill! While Mohammed fights his illness, he prays every day for help to relieve him of pain and suffering, longing to return safely healed to the embrace of his family... Help Mohammed and those with him at the Inspiring Team Cancer Patients Center to regain the life they once lived away from diseases and pains. Donate now!",200000,154469,45531,200000,154469,45531,594,1,2,6,https://cdn.molhamteam.com/i/9tWtyuWJsA0Mf1yuI21l_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:35.090447+00:00
526,https://molhamteam.com/en/campaigns/526,Urgent Medical Cases,,"She was named Noor, with the hope that light would be her destiny. From the moment she was born prematurely, facing respiratory challenges, she never experienced a mother's embrace or scent. The medical incubator became her first refuge. Her mother, in tears, shares the immense struggle after Noor's birth. Due to family hardships and Noor's continuous need for medical care, your donation, regardless of the amount, serves as a healing balm for Noor and countless others awaiting your generosity in their journey to recovery.",,130600,135902,-5302,130600,135902,-5302,2274,8,12,26,https://cdn.molhamteam.com/i/qh4CFQmWgEKN7hXImuD2_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:35.109619+00:00
527,https://molhamteam.com/en/campaigns/527,Support Orphans,,"“Whenever I see other children with their fathers, I feel annoyed because I lost mine. Anyway, he is now in paradise, God willing.” It is quite hard to miss our dearest, this is exactly what happened to Amal, who is still young. She has no one to support her. “Fathers play a key role in supporting their families. Amal and her sister live amid harsh living conditions,especially after the death of their father. They have only their mother to support them. Their mother can’t provide for their major necessities as she has an amputated leg. The family lives in a room that lacks the minimum means of life such as heating and power. Amal and her family need your generous donations to help them live a happy and dignified life. You can donate to help change the miserable reality of this family. You can donate for the campaign.",,100000,809675,-709675,100000,809675,-709675,1579,1,1,8,https://cdn.molhamteam.com/i/XCQ6Xr2sA5eRjmoWUDyW_thumb_1:1.jpg,2023,publishing_date,certain,2026-04-22T09:27:35.128939+00:00
